ORAL DULOXETINE HYDROCHLORIDE CYMBALTA,1550720.0
ORAL FUROSEMIDE,1550720.0
ORAL POTASSIUM CHLORIDE KDUR,1550720.0
ORAL LISINOPRIL,1550720.0
ORAL METHYLPHENIDATE HYDROCHLORIDE RITALIN,1550720.0
ORAL PRAMIPEXOLE MIRAPEX,1550720.0
ORAL TRAZODONE HYDROCHLORIDE,1550720.0
ORAL EZETIMIBE ZETIA,1550720.0
ORAL TAMSULOSIN,1550720.0
CEFUROXIM FRESENIUS  MG CEFUROXIME SODIUM CEFUROXIME SODIUM,1665449.0
SUFENTANIL  MERCK SUFENTANIL CITRATE SUFENTANIL CITRATE,1809100.0
MAXIPIME CEFEPIME HYDROCHLORIDE,1665095.0
SELOZOK METOPROLOL SUCCINATE,
FERRIC POLYSACCHARIDE  COMPLEX POLUSACCHARIDEIRON COMPLEX,617954.0
NIFEDIPINE NFEDIPINE,198034.0
ASPIRIN DC ACETYLSALICYLIC ACID,308416.0
DOMPRIDONE DOMPERIDONE MALEATE,
ZESTORELIC HYDROCHLOROTHIAZIDE LISINOPRIL,
SINULAIR MONTELUKAST SODIUM,
FAMOTIDINE OTC,310273.0
FAMOTIDINE  MG OTC,310273.0
LANSOPRAZOLE LANSOPRAZOLE MG MILLIGRAMS,596843.0
BISOPROLOL HEMIFUMARATE BISOPROLOL HEMIFUMARATE  MG MILLIGRAMS,854905.0
METFORMIN HCL METFORMIN HCL NOT SPECIFIED,861004.0
SERETIDE FLUITASONE PROPIONATE SALMETEROL XINAFOATE,
PRO TOPIRAMATE INN TOPIRAMATE,992447.0
JAMP FERROUS SULFATE INN FERROUSM SULFATE,
PREMARIN INN ESTROGEN CONJUGATED,688242.0
ACETAMINOPHEN INN PARACETAMOL,198440.0
NAPROXEN INN NAPROXEN,849574.0
SODIUM IODIDE,545626.0
DIURETICS UNKNOWN,3567.0
DIPIPERON PIPAMPERONE,1429556.0
VALACYCLOVIR HCL VALACICLOVIR HYDROCHLORIDE TABLETS,313565.0
ADVIL MEFENAMIC ACID TABLETS,206878.0
D  COLECALCIFEROL TABLETS,1049630.0
RANITIDINE RANITIDINE CAPSULES,198191.0
SMZTMP DS BACTRIM TABLETS SULFAMETHOXAZOLE TRIMETHOPRIM,
SULFAMETHOXAZOLETMP DS BACTRIM TABLETS SULFAMETHOXAZOLE TRIMETHOPRIM,
FURANTHRIL,
BISOPROLOL BISOPROLOL FUMARATE WHYDROCHLOROTHIAZIDE,854905.0
KESTIN EBASTINE,
SPASFON PHLOROGLUCINOL,
DECAN DEXAMETHASONE,1484495.0
CELEBREX CELECOXIB CELECOXIB,213468.0
TYLOX ACETAMINOPHEN OXYCODONE ACETMAINOPHEN OXYCODONE,38998.0
KEFLEX CEPHALEXIN CEPHALEXIN,212306.0
CALCITROLCALCIUM CARBONATE ERGOCALCIFEROL RETINOL,
CILOSTAZOL JG CILOSTAZOL,242461.0
ATOVENT IPRATROPIUM BROMIDE,
ESTRADIOL NOS ESTRADIOL UNKNOWN,197658.0
CALCIUM CITRATE VITAMINS,308915.0
BUTALBITAL ASPIRIN CAF,238154.0
BETACORTEN,
SOTALOL HCL SOTALOL HCL NOT SPECIFIED,1923426.0
AMOXICILILN WCLAVULANATE POTASSIUMAMOXICILLIN W CLAVULANATE POTASSIUM,
MYCOPHENOLATE  MG TEVA,199058.0
GRAPEFRUIT SEED EXTRACT,899427.0
C VITAMINS,308915.0
SYNARELA,
SEVOFLURANE INHALATION ANESTHETIC LIQUID,200243.0
MULTIVITAMIN  VITAMIN NOS,812178.0
ACTEMERA,
SULFAMETHOXTMP DS,
FLOMAX LA MORNIFLUMATE,863671.0
CALD CALCIUM CARBONATE COLECALCIFEROL,1039057.0
HYDROCODONE BT HOMATRO,857002.0
TRANXENET,
AZILECT RASAGILINE,637185.0
SINEMET LEVODOPA CARVIDOPA,792381.0
ALFA  INTERFERON B,12062.0
FRESUBIN ENERGY,
LEMSIP MAX,636176.0
NORGESIC ACETAMINOPHEN  ORPHENADRINE CITRATE,994537.0
VINCRISTINE MGML,11202.0
DOXORUBICIN MGML,1191138.0
ESOMEPRAZOL KRKA,606726.0
CIPRALEX ESCITALOPRAM OXALATE,
UNSPECIFIED ORAL DIABETIC MEDICATION,8610.0
NERVE PILL,7327.0
AMLODIPINEBENAZEPR,
ALYACEN,1242787.0
ANPLAG SARPOGRELATE HYDROCHLORIDE,
METHYLCOBAL MECOBALAMIN,29421.0
PREDONINE  PREDNISOLONE,
ABACAVIR ABACAVIR SULPHATE UNKNOWN,242679.0
GRAPEFRUIT,899427.0
GREEN COFFEE EXTRACT,89680.0
BLINDED NO THERAPYVIIV,
INSULATARD INSULIN,93558.0
SODIUM BIPHOSPHATESODIUM PHOSPHATE,545626.0
HIGH DOSE STEROIDS CORTICOSTEROIDS,1310511.0
ENDOXAN VIALS,102948.0
VITAMEDIN CAPSULES,
STEROID TREATMENT,10066.0
SENNOKOT,
ESCITALOPRAM MG TABLET,349332.0
ESCITALOPRAM  MG TABLET,349332.0
PARALEN CZECH REPUBLIC,
FAULDFLUOR,
CAPECITABINE MG TABS,200328.0
ONDANSETRON HYDROCHLORIDE ORODISPERSIBLE TABLET,1740467.0
LOSATAN,
HALOPERIDOL INJECTION,310672.0
PROCTOGLYVENOL,
HUMULIN S,847189.0
ACETAMINOPHENASPIRINCAFFEINE X,
TOTALIP   MG COMPRESSE,
MOVE FREE ULTRA,600115.0
FERROUS SULFATE   IRON TABLET,310325.0
FLUTICASONE PROPIONATE  MCGACT SUSPENSION,1797907.0
SYMBICORT  MCG ACT,1246290.0
NITROFURANTOINE MC,7454.0
EFEN BUCCAL FENTANYL CITRATE,
DOXEPINE,
WARFARINA,11289.0
FUMARATE ACIDE DE BISOPROLOL,25387.0
MOPRAL  MG,
RAMIPRIL A PHARMA PLUS,261962.0
VIT B PLUS FOLIC ACID,412113.0
MAGNESINMAGNESIUM SULFATE,
AMOXICILLIN AND CLAVULA POTASSIUM,308191.0
ERYTHROMYCIN EYE DROPS,310149.0
OVRALL,
METFORMIN GLIFAGE,861004.0
GLIMEPIRIDEMETFORMIN MERITOR,
HYDROCODONE BITARTRATEAPAP,857002.0
VICKS VAPORUB USA,1001066.0
VINTENE SOLUTION INJECTABLE POUR PERFUSION,
OLIMEL E,
DEXAMETHASONE SODIUM SUCCINATE,1116927.0
PIPERACILLINTAZOBACTAM INJECTION,
GEMZAR  G,1719013.0
URINARY ANTISPASMODICS,241104.0
ONDANSETRON TEVA,1740467.0
XENAFLEX NOS,
PROTRIPTYLINE HCL,905168.0
ALLEGRO,
FOLIC ACID FOIC ACID,310410.0
MIRAPAX PRAMIPEXOLE PRAMIPEXOLE,
ADEFOVIR ADEFOVIR DIPIVOXIL UNKNOWN,141400.0
CIPROFLOXACIN UNK,309309.0
TRILEPTAL OXCARBAZEPIEN,351992.0
RITALIN SR METHYLPHENIDATE HYDROCHLORIDE,224917.0
VIVACTIL PROTRIPTYLINE HYDROCHLORIDE,905170.0
VIREAD TENOFOVIR DISOPROXIL FUMARATE,1243346.0
MILTEFOSINE MILTEFOSINE CAPSULE MG,1494066.0
INTERFERON ALFACONL,545289.0
MUCOSOLVAN MUCOSOLVAN AMBROXOL HYDROCHLORIDE,
PHOSPHOCREATINE CREATINE PHOSPHATE,8225.0
DULOXETINE MG GENERIC,596934.0
DALMADORM,227551.0
UREA  CREAM,351155.0
BACITRACIN ZINC AND POLYMYXIN B SULFATE,204602.0
LEVONORGESTRAL AND ETHINYL ESTRADIOL MG LUPIN,
LACTOBACILLUS ACIDOPHILUS PROBIOTIC ORAL,285156.0
RANITIDINE ZANTAC,198191.0
ATORVASTATIN CALCIUM LIPITOR ORAL,617311.0
DIVALPROEX DELAYED RELEASE,1099678.0
HYDROCONEACETAMINOPHEN,
TRIMETHOPRIMSULFAMETHOXAZOLE UNKNOWN,
TUSSINEX,
CARTIA DILTIAZEM HYDROCHLORIDE,831226.0
LOSACOR D,
CLARADOL CAFFEINE,707735.0
CARBIDOPA WITH LEVODOPA,197444.0
XYLOCAINE HCL,1010673.0
NIFEDIPINE NIFEDIAC,198034.0
COFFEE GENIC GREEN COFFEE EXTRACT,891727.0
CODEINECODEINE DERIVATIVES,
HOGGAR NIGHT,
CANDESARTAN HCTZ,577776.0
GLUCOSA,4845.0
EDNYT HCT,
PURSENNIDESENNOSIDE AB,
OMESAR  MG,321064.0
LIDOCAINEPHENYLEPHRINE,
BROMAZEPAM ORAL DROPS SOLUTION,1749.0
ORTHO TRICYCLIN,749785.0
MAGNYL ACETYLSALICYLIC ACID,
TENOFOVIREMTRICITABINE EMTRICITABINE WTENOFOVIR,
MONOCLONAL ANTIBODIES,911.0
VALVERDE VALERIANA OFFICINALIS EXTRACT,
FORTIMEL PROTEINS  NOS,
ZANIDIP  MG LERCANIDIPINE HYDROCHLORIDE,153682.0
INEXIUM ESOMEPRAZOLE MAGNESIUM UNKNOWN,
DEGARELIX GONAX MGMG,475230.0
SOLVALDI SOFOSBUVIR SOFOSBUVIR,
VITAMIN E TOCOPHERYL,412113.0
LIDODERM   PATCH,1011705.0
IPRATROPIUM BROMIDE AND ALBUTEROL SULFATE INHALATION SOLUTION  MGMG PER  ML,836358.0
OLANZAPINA LILLY,61381.0
RIFAMPIN MG,198202.0
MULTIVITAMINMINERALS DAILY,
IVTAMIN B,
INSULIN LISPROHUMALOG,253182.0
INSULIN GLARGINELANTUS,253182.0
LEVOFLOXACIN  MG DR REDDYS LAB,199885.0
LIDOCAINE TRANSDERMAL PATCH  WATSON,1737778.0
LIDODERM  PATCH,1011705.0
HYDOXYZINE HCL,
PHENYLBUTYRATE,81647.0
ESTRAMUSTINE PHOSPHATE SODIUM HYDRATE,4089.0
GNC WOMENS ULTRA MEGA ACTIVE,604299.0
OPIUMPAPAVER SOMNIFERUM,
ETIDRONATE DISODIUMCALCIUM,9872.0
GYNVITAL GRAVIDA,
MYLANTA ALUMINIUM HYDROXIDEMAGNESIUM HYDROXIDESIMETICONE,237870.0
SIMVASTATINRATIOPHARM  MG TABLETTEN,
TSUMURA DAIOKANZOTO EXTRACT GRANULES,
ROBITUSSIN COLD COUGH AND CHEST,996520.0
POTASSIUM CHLORIDE IN  DEXTROSE AND SODIUM CHLORIDE INJECTION USP,628953.0
GLULISINE,400008.0
VACCINE,11094.0
BENZOS BENZODIAZEPINE,9509.0
PRO CIPROFLOXACIN,992447.0
MEDICATION FOR DIABETES TYPE II,484746.0
MEDICATION FOR HYPERTENSION,484746.0
TROPAMID,
TROPAMIDE,
LEVOTHYROXINE SODIUM GENERIC SYNTHROID,966221.0
NEPHRON,1947754.0
ACTONEL COMBI,905030.0
DUTASTERIDA,228790.0
TOPIRAMATE  MG ZYGENERICS,199888.0
SULPHAMETHOXAZOLE AND TRIMETHOPRIM,10180.0
TRIMETHOPRIMSULPHAMETHOXAZOLE,
BECLOMETHASONE BECLOMATHASONE DIPROPIONATE INHALER,1797910.0
SOLUTIONS FOR PARENTERAL NUTRITION UNKNOWN UNTIL UNKNOWN,7670.0
NOREPINEPHRINE INFUSION,1745268.0
SOD SULFACETAMIDE WASH,545626.0
TRUVADA EMTRICITABINE TENOFOVIR DISOPROXIL,639888.0
CYSTARAN MERCAPTAMINE,1313785.0
NORCO ACETAMINOPHEN AND HYDROCODONE,857001.0
MUCOSOLATE,
VITAMINS ONEADAY VITAMIN,436363.0
LISINOPRIL LINSINOPRIL,314077.0
SALBUTAMOL SULFATEIPRATROPIUM BROMIDE,435.0
ISENTRESS RALTEGRAVIR TABLET,744846.0
POLYGLOBIN,
PROSTATE HEALTH,55187.0
ANASTROZOLO,
AMILORIDE HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE TABLETS USP,977880.0
PRENATAL VITAMIN NOS,999019.0
CERAT DE GALIEN,1667641.0
PRESSURE VISON,
PERIDEX CHLORHEXIDINE GLUCONATE,834135.0
OPIPRAMOL AL,7674.0
CLARITHROMYCIN AL,197517.0
PREDPREDNISONE,
OLMETEC PLUS  MG  MG,
SODIUM DOCUSATESORBITOL,545626.0
MACROGOLSALTS FOR BEVERAGE MOVICMOLAXLAXTGEN,
SALOFALK SUPPOSITORIES,1805520.0
MIRTAZAPINE MYLAN,311725.0
FERROUS FUMARTE,310325.0
SALBUTAMOL SANDOZ ALBUTEROL,435.0
PHYTOSTEROLS,8310.0
PROPHYLACTIC GRANULOCYTE COLONY STIMULATING FACTOR,
OMEPRAZOLE GASTRORESISTANT CAPSULES HARD  MG,198051.0
LAMOTRIGINE AUROBINDO  MG DISPERSIBLE TABLETS,282401.0
OMEPRAZOL RATIOPHARM,198051.0
DIURETIC DRUG,3567.0
HYDROCODEN,
VANCOMYCIN  GM,1807516.0
PIOGLITAZONEMETFORMIN,
MULTIVITAM,812178.0
ALPRAZOLAM MG,308047.0
KLORCON M  ER,
SIMIVASTIN,
SKIN NAILS HAIR SUPPLEMENT,238612.0
LANTUS SOLOSTAR PEN,847232.0
COLCHININE,
NORMAL SALINE BOLUS,797550.0
WOMENS MVI,1245379.0
VAGIFEN VAGINAL TABLETS,
MYCOPHENOLATE  MG CAP ACCORD,199058.0
ESTROGENMETHYLTESTOSTERONE TB,
NITROFURANTOIN MCR,1648755.0
ATORVASTATIN CALC,617311.0
BUPIVACAINEBUPIVACAINEBUPIVACAINE,
MEDODRINE MIDODRINE,
CEFTRIAXONE PFIZER,1665021.0
NOVOMIX  INSULIN,
EPZICOM ABACAVIR  LAMIVIDINE,602395.0
TRICOR TRICOR NOS,261295.0
HYZAAR HYDROCHLOROTHIAZIDE  LOSARTANT POTASSIUM,979470.0
FLOMAX NOS AMBIGUOUS MEDICATION,863671.0
PREDONINE   PREDNISOLONE,
EPZICOM ABACAVIR  LAMIVUDINE,602395.0
EPZICOM  ABACAVIR  LAMIVUDINE,602395.0
LOPID  GEMFIBROZIL,202999.0
VITAMIN D  VITAMIN D NOS,412113.0
NIACIN  NICOTINIC ACID,1098134.0
BETAAGONIST,
PROAIR HFA  ALBUTEROL,745752.0
INJECTIONS FOR MACULAR DEGENERATION NOS,
BLODD PRESSURE MEDICATIONS NOS,
ANTI NAUSEA,1718962.0
SERTRALINE SERTRALINE SERTARLINE,312941.0
ASMANEX MOMETASONE FUROATE MEMETASONE FUROATE,746813.0
RIFAXAN,
LIBERY CYCLER,
METOPROLOL METOPROLOL  MILLIGRAM METOPROLOL,866514.0
RESCUE INHALER NOS RESCUE INHALER NOS,223921.0
ACETYLCARNITINE HCI,831844.0
CAMOSTAT,53141.0
ASTEPRO AZELASTINE HYDROCHLORIDE AZELASTINE HYDROCHLORIDE,1797884.0
AMIODARONE HYDROCHLORIDE INJECTION MGML,833528.0
CLARITIN RANATIDINE RANATIDINE,206805.0
OMEPRAZOL A,198051.0
SULFAMETHOXALETRIMETHOPRIM,
APRIN ACETYLSALICYLIC ACID,1054.0
DEXAMETHASONE MGML INJECTION,1116927.0
SELOKEN L,
CENTRUM SPECIALIST ENERGY,92104.0
LEVOCETIRIZINE HCL,855172.0
CHOLESTEROL AND TRIGLYCERIDE REDUCER NOS,2438.0
CLEOCINT,
ZOFRAN TABLET,104896.0
ALLERGY MEDICATIONS NOS,1117562.0
DAS GESUNDE PLUS  FOLSAURE,475342.0
FENOFIBRIC,828373.0
SULFASALAZINA,9524.0
SIMVASTATINEZETIMIBE,
DOXAZOSEN MESYLATE,
SENNOKOT S DOCUSATE SODIUM SENNOSIDES,
LEVETIRACETEM KEPPRA,
DIGESTIVE AD PROBIOTIC,1720423.0
KENKETSU VENOGLOBULIN,
DACTEN,
DACTEN D,
EPILEPTIN,
MOTRIM TRIMETHOPRIM,
LANTANOPROST SOLN,
IPRATROPIUM NASAL,836358.0
AZTREONEM AZTREONAM,
MULTIVITAMINUM VITAMINS NOS,
NEPHROCAPS ASCORBIC ACID BIOTIN COLECALCIFEROL CYANOCOBALAMIN FOLIC ACID NICOTINIC ACID PANTOTHENIC ACID PYRIDOXINE HYDROCHLORIDE RIBOFLAVIN THIAMINE,1087623.0
OTC EYE DROPS,3686.0
CAPECITABINE MG AND MG TEVA PHARMACEUTICALS USA,200328.0
ONE A DAY WOMEN,1598826.0
CHEMOTHERAPY CHEMOTHERAPY,598781.0
IMDUE ISOSORBIDE MONONITRATE,
LYSINE HYDROCHLORIDEPOTASSIUM BICARBONATEPOTASSIUM CHLORIDE,198735.0
POTASSIUM CHLORIDEPOTASSIUM BICARBONATELYSINE HYDROCHLORIDE,628953.0
GENKORT HYDROCORTISONE HYDROCORTISONE,
EMPOWER,
TALOFEN PROMAZINE HYDROCHLORIDE PROMAZINE HYDROCHLORIDE,
RUPAFIN RUPATADINE FUMARATE,
RITALIN RETARD METHYLPHENIDATE HYDROCHLORIDE,224917.0
METOLATE METHOTREXATE,
VINCRISTINE MANUFACTURER UNKNOWN VINCRISTINE SULFATE VINCRISTINE SULFATE,11202.0
PEGASPARAGINASE PEGASPARGASE,
PROTERNOL S,
ETHINYLESTRADIOL  GESTODENE,4124.0
BAKTAR SULFAMETHXAZOLE  TRIMETHOPRIM,
SIMVASTATINA ACTAVIS,36567.0
BISEPTOL SULFAMETHOXAZOLE  TRIMETHOPRIM,
CEFPODOXIM S,309078.0
TIGECYCLIN I,581531.0
BRONCHO VAXOM ADULT,1115833.0
OMEGA  SUPPLEMENT,577208.0
SALBUTAMOL IPRATROPIUM,435.0
VERAPAMIL HYDROCHLORIDE EXTENDEDRELEASE,897649.0
AMITRIPTYLINE HYDROCHLORIDE TABLETS USP,856834.0
ORAL CONTRACEPTIVE UNSPECIFIED,1550720.0
FURON FUROSEMID,
BIMATOPROSTTIMOLOL MALEATE,
ALLERGY CHLORPHENIRAMINE MALEATE,1117562.0
ALLOPURINOL NORDIC DRUGS,197319.0
EPILIZINE CR,
HUMAN INSULIN MIX,798264.0
IPATROPIUM BROMIDEALBUTEROL SULFATE,
BUPROPION SANDOZ,993541.0
TRACE MINERAL,205073.0
STRESS FORMULA TABLET,260819.0
SALAZOPYRINE RA,
FERROUS SULFATE CR,310325.0
SENNASENNA ALEXANDRINA,
CYCLOSPORINECICLOSPORIN,
ESTRADIOLESTRADIOL,
CHOLECALCIFEROLCOLECALCIFEROL,
ACETAMINOPHENPARACETAMOL,
CARBOPLATIN INJECTION MGML CARBOPLATIN USP CARBOPLATIN USP,597195.0
LMETHYLFOLATE,
CARBOPLATIN INJECTION  MGML CARBOPLATIN USP CARBOPLATIN USP,597195.0
MOHRUS TAPEL,
AMLODIPINE BESILATE WBENAZEPRIL HYDROCHLORID,197361.0
LIDOCAINE   MANUFACTURER UNKNOWN LIDOCAINE LIDOCAINE,1737778.0
GRANULOCYTE STIMULATING FACTORS,1663554.0
GLUCOSAMINGLUCOSAMINE HYDROCHLORIDE,
LOSARTAN HCL HYZAAR,979492.0
MODIFIEDRELEASE MORPHINE MORPHINE MORPHINE,
OXYBUTYNIN CHLORIDE EXTENDED RELEASE,863664.0
ALBUTEEROLIPRATROPIUM,
FENTANYL CITRATE IV,1727563.0
FENTANYLNS IV,
BETASERC BETAHISTINE HYDROCHLORIDE,
BACTRAM,351374.0
JANUVIA SITAGLIPTIN,665036.0
PIPERACILLIN AND TAZOBACTUM,312444.0
MEDICATION FOR HEART HEALTH,484746.0
ADVAIR  HFA,896237.0
TOPIMAX TOPIRAMATE,
EQUATE STOOL SOFENERS,311975.0
PANTROPRAZOL HEXAL,
MEDIHONEY GEL,1364339.0
TAMSULOSIN HYDROCHLORIDE UNKNOWN,863669.0
MICARDISPLUS  MGMG COMPRESSE,
VITAMINS B COMPLEX,436363.0
MONOBASIC SODIUM PHOSPHATE,55019.0
XYLOMETAZOLINE HCL,39841.0
OPTIVIT,697395.0
MULTIVITAMINS FOR WOMEN OVER,1234482.0
MOVICOL  G,
DAS GESUNDE PLUS  FOLSURE,475342.0
DUOTRAVATAN,
ERYTHROMYCINBENZOYL PEROXIDE,
CALCIUM CARBONATE CHOLECALCIFEROL CALCITRAN D,308915.0
HZSU  ASB,
AMPICILLIN WSULBACTAM,1721475.0
NITROGLYCERIN LINGUAL,198039.0
BENZATHINE PENICILLIN,7982.0
OMEPRAZOLE AND SODIUM BICARBONATE,198051.0
ALKASELTZER                            USA,
CALCIPOTRIENE CREAM,308865.0
CIPROFLOXACIN HCI,309309.0
EMETROL,809602.0
ECOTRIN ASPIRIN ASPIRIN,1189781.0
TINAZIDINE,
PSYCHOTROPIC,8927.0
RESPRIM FORTE TABLET,
CISPLATINO EBEWE,2555.0
SPIRIVA TIOTROPIUM,580261.0
EXTRA STRENGTH PAIN RELIVER,1100746.0
LUTEINA,
TRUVADA EMTRICITABINE  TEDOFOVIR DISOPROXIL FUMARATE,639888.0
ADDITIVA VIT C,
ARANESP ALBUMIN FREE,731227.0
VENTOLIN INHALER,859088.0
ANTEBATE BETAMETHASONE BUTYRATE PROPIONATE OINTMENT CREAM,
ETHINYLESTRADIOLLEVONORGESTREL SANDOZ,
MANY OTHER ANTIEPILEPTICS,1368902.0
ALIGN  PROBIOTIC,827349.0
FISH OIL OMEG,4419.0
PROPOFOL  MCT FRESENIUS PROPOFOL PROPOFOL,1808220.0
VANCOTEX VANCOMYCIN HYDROCHLORIDE,
CELEXANE ENOXAPARIN SODIUM,
CARBAMAZEPINE CARBAMEZEPINE,308979.0
CEFOCEF CEFOPERAZONE SODIUMSULBACTAM SODIUM,
INSULIN SOLUBLE HUMAN BIOSYNTHETIC,253182.0
ANYCOUGH,
EPIRUBICINA TEVA,3995.0
MODURETIC  MG   MG,977885.0
HEPATITIS A AND HEPATITIS B VACCINE,26744.0
UNKNOWN SLEEPING PILL,1461299.0
CENTRUM SILVER OVER,92104.0
SERTRALINE  LUPIN,312941.0
ADALATIN NIFEDIPINE,
DILTIAZEM HCI,830845.0
CHOLESTEROL TABLETS MEDICATION UNKNOWN,2438.0
ANTICOAGULATION,
HYPURIN PORCINE MIX,106888.0
HYDROCHLOROTHIAZIDEIRBESARTAN HYDROCHLORIDE,
CODEINE WITH ACETAMINOPHEN,995868.0
TYLENOL CODEINE,209459.0
BIOFLORIN,
HIPERSAR PLUS,
DIAZEPAM ORAL DROPS,197591.0
CODEINE PHOSPHATE  MG TABLETS,995868.0
MOMETASONE FUROATE NASONEX,311753.0
ZYRTEC MGML,1020021.0
PARACETAMOL KABI,161.0
VITAMIN B COMPLEXC,412113.0
ANTIACID ALUMINUM HYDROXIDE  MAGNESIUM HYDROXIDE,
BIPERIDENE CHLORHYDRATE,1589.0
MORPHIN CHLORHYDRATE,1729000.0
BIOFLORINENTEROCOCCUS FAECIUM,
AZLOCILLIN,1266.0
LOSARTAN POTASSIUMHYDROCHLOROTHIAZIDE TABLETS USP MGMG LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE TABLETS USP MGMG HYDROCHLOROTHIAZIDE LOSARTAN POTASSIUM,979492.0
PRAVASTATIN SODIUM  MG TABLETS AMEL,904467.0
BUPROPION PROLONGEDRELEASE TABLET,993541.0
AMPISID AMPICILLINSULBACTAM,
SULCID AMPICILLIN SODIUMSULBACTAM SODIUM,
WELLBUTRIN SR TABLET,993545.0
ALPHOSYL,668674.0
ATROPINE OPHTHALMIC,1190776.0
ULTRACET SEMI,836397.0
DYCLONE,216807.0
CALCIUM CITRATE WITH D,308915.0
PIPERACILINATAZOBACTAM POWDER FOR SOLUTION FOR INJECTION OR INFUSION,
VENLAFAXINE EXTENDED RELEASE CAPSULE,313585.0
SERTRALINSERTRALINE,
FOLATE SUPPLEMENTATION,62356.0
TESTOSTERONE SHOTS,835840.0
OMEPRAZOLEOMEPRAZOLE SODIUM,
MULTIVITAMIN B,812178.0
AMLOPINE,
DILTIAZEM HCL ER BEADS,830845.0
OLMETEC OLMESARTAN MEDOXOMIL FLIMCOATED TABLET,
FRAGMIN P HEPARINFRACTION SODIUM SALT,978778.0
BENERVA THIAMINE HYDROCHLORIDETHIAMINE,103086.0
BUSIPRONE,
PAROXETINE HCI,1738495.0
RIBAVIRIN MG TABLETS ZYDUS,9344.0
CHLORATHALIDONE,
SIMVASTATIINI ENNAPHARMA,
ACCUPRON,
FENOFIBRATE LOFIBRA,349287.0
PROBOTIC,
ARIPIPRAZOLE ABILIFY,402131.0
BUSPIRONE BUSPAR,866083.0
SAXAGLIPTINMETFORMIN HYDROCHLORIDE,
THERALITHE,
TUSSIN SYRUP,858990.0
DILTIAZEM HYDROCHLORIDE UNKNOWN,830845.0
POLYVINYL ALCOHOL WPOVIDONE,142004.0
OLANZAPINA TEVA,61381.0
LIPRAZIDE,
LIPRAZID,
RISEDRONATE SODIUM UNKNOWN,905028.0
TUSSIN CF COUGH AND COLD,858990.0
PROPOFOL UNKNOWN,1808220.0
PRESTARIUM PERINDOPRIL ARGININE,
JANUMENT XR,
LOSARTANHIDROCLOROTIAZIDA,
N ACETYLCYSTEINE,849574.0
RILUZOL,199206.0
FLOMAX AMBIGUOUS MEDICATION,863671.0
DEPOTESTOSTERONE TESTOSTERONE CIPIONATE,
FISH OIL CODLIVER OIL,4419.0
MAGNESIUM SULFATE INJ,253017.0
PHENYTOIN SODIUM INJECTION  MGML,855671.0
L THYROXINE LEVOTHYROXINE SODIUM,311372.0
MARAVIROC MARAVIROC FLIMCOATED TABLET,620216.0
CEFUROXIM HIKMA CEFUROXIME  MILLIGRAM CEFUROXIME,1665449.0
LOW MOLECULAR WEIGHT HEPARIN DALTEPARIN SODIUM,750244.0
B CYANOCOBALAMIN INJECTION,1046593.0
FERPLEX IRON SUCCINYLPROTEIN COMPLEX,
SODIUM CHLORIDE SODIIUM CHLORIDE,545626.0
ACTONEL  MG PLUS CALCIUM D RISEDRONATE SODIUM CALCIUM CARBONATE VITAMIN D EFFERVESCENT GRANULES MG,905030.0
VALPROAT CHRONO,1099648.0
DPENICILLAMINE PENICILLAMINE,
SURFACTANTE B RICHET,
GLYCOPYRROLATE GLUCOPYRROLATE,238212.0
INDACIN  INDOMETACIN,
ALLTRANS RETINOIC ACID,
FLUCLOXACILIN FLUCLOXACILIN,4448.0
DORMICUM  NITRAZEPAM,
MYCOPHENOLATE MOFETIL MYLAN,199058.0
TOPALGIC TRAMADOL,
AMBIEN SOLPIDEM TARTRATE,854875.0
MANIDIPINE HYDROCHLORIDE,29275.0
CISPLATINE TEVA  MG ML,
PIPERACILLINE TAZOBACTAM MYLAN G  MG,
OLANZAPINE OLANZAPINEUKNOWN,312078.0
METHYLDOPAMETHYLDOPA,
FLIXOTIDE NEBUL,379500.0
TRIAMTERENEHYDRCHLOROTHIAZIDE,
METHYLPREDNISOLONE HEMISUCCINATE,762675.0
CODEINECODEINE,
ACETAMINOPHEN FOR CHILDREN,198440.0
VALACYCLOVIR VALACICLOVIR,313565.0
LEXAPRO ESCITALOPRAM OXILATE,352272.0
METHYLPHENIDATE HCI,1091150.0
CINAL ASCORBIC ACID CALCIUM PANTOTHENATE,1086271.0
SOSEGON PENTAZOCINE HYDROCHLORIDE,
THYROID TABLET,208545.0
NITROSLAT GLYCERYL TRINITRATE,
COMBIVENT PRATROPIUM BROMIDE SALBUTAMOL SULFATE,836366.0
HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,857002.0
FLAVINE ADENINE DINUCLEOTIDE DISODIUM,486706.0
CILOSTAZOL CILOSTAZOL UNKNOWN,242461.0
ESOMEPESOMEPRAZOLE,
INFLUENZA VACCINE SPLIT VIRION INACTIVATED,1657228.0
ELECTRONIC CIGARETTE NICOTINE,
IMMUNGLOBULIN NORMAL,
HYDROCODON ACETAMINOPH,857002.0
SUPER PROBIOTIC,10245.0
ARACHITOL,
PROVIGIL CHORIONIC GONADOTROPHIN,213471.0
PIOGLITAZONE HYDROCHLORIDE AND METFORMIN HYDROCHLORIDE,312440.0
VIT DERGOCALCIFEROL,412113.0
